sex,race,base,target,pred,split
0,0,1,0,0.9480495,1
0,0,1,0,0.8312846,2
0,0,0,0,0.08307498,1
0,0,0,0,0.029652663,1
0,0,1,0,0.49855462,0
0,0,0,0,0.18153606,1
0,0,0,0,0.09291173,1
0,0,0,0,0.34776056,1
0,0,0,0,0.03962728,1
0,0,1,0,0.8814472,0
0,0,0,0,0.009384779,1
0,0,0,0,0.0116861565,1
0,0,1,1,0.8995447,2
0,0,0,0,0.009090813,1
0,0,0,0,0.59620816,2
0,0,0,0,0.09008033,2
0,0,0,0,0.09494663,1
0,0,0,0,0.0608784,1
0,0,0,0,0.67688835,1
0,0,0,0,0.18543488,1
0,0,0,0,0.02663274,1
0,0,0,0,0.0012301931,1
0,0,0,0,0.03424296,0
0,0,1,0,0.96228206,2
0,0,0,0,0.108052686,1
0,0,0,0,0.06455935,1
0,0,1,0,0.53868556,1
0,0,0,0,0.0024083813,1
0,0,0,0,0.2277828,1
0,0,1,1,0.12683119,0
0,0,0,0,0.02379777,0
0,0,1,0,0.61425215,2
0,0,0,0,0.013494493,0
0,0,0,0,0.0028405034,2
0,0,1,1,0.9245159,2
0,0,0,0,0.043549497,1
0,0,1,0,0.009440587,0
0,0,0,0,0.02742843,0
0,0,0,0,0.12501332,0
0,0,0,0,0.015524178,2
0,0,0,0,0.0010987353,1
0,0,0,0,0.06724699,1
0,0,1,0,0.4961238,2
0,0,0,0,0.014211806,1
0,0,0,0,0.0065413527,2
0,0,1,1,0.9308249,2
0,0,0,0,0.05819695,1
0,0,0,0,0.12248051,1
0,0,0,0,0.016635388,1
0,0,1,0,0.10802418,2
0,0,0,0,0.0052135233,1
0,0,0,0,0.0015993478,1
0,0,0,0,0.0020615493,1
0,0,0,0,0.016366422,0
0,0,0,0,0.0008162309,1
0,0,1,0,0.85582626,1
0,0,1,0,0.9235914,1
0,0,1,0,0.27275494,0
0,0,0,0,0.02130634,1
0,0,0,0,0.13826096,1
0,0,1,1,0.7708748,1
0,0,0,0,0.0138694905,2
0,0,0,0,0.040817283,1
0,0,0,0,0.081250764,1
0,0,0,0,0.052972145,2
0,0,0,0,0.13714513,2
0,0,0,0,0.008201211,0
0,0,1,0,0.89751303,1
0,0,0,0,0.007829093,1
0,0,0,0,0.010198046,1
0,0,0,0,0.0066767344,2
0,0,1,0,0.5187147,1
0,0,0,0,0.007053131,2
0,0,0,0,0.004356097,1
0,0,0,0,0.01327064,1
0,0,1,0,0.662777,1
0,0,0,0,0.0125501435,1
0,0,0,0,0.013350926,1
0,0,1,0,0.87854046,1
0,0,0,0,0.011026453,1
0,0,0,0,0.009089052,1
0,0,0,0,0.010054941,1
0,0,0,0,0.05292117,1
0,0,0,0,0.080597684,1
0,0,0,0,0.051674582,1
0,0,0,0,0.004788088,2
0,0,0,0,0.0013490173,1
0,0,0,0,0.0140521135,0
0,0,0,0,0.03202092,2
0,0,1,0,0.86555594,1
0,0,0,0,0.04039771,1
0,0,0,0,0.14260983,1
0,0,0,0,0.1040178,1
0,0,1,0,0.6486105,1
0,0,0,0,0.008086463,1
0,0,0,0,0.032795075,2
0,0,0,0,0.13266154,1
0,0,0,0,0.036839712,1
0,0,0,0,0.56789494,0
0,0,1,0,0.27052283,1
0,0,1,1,0.9453602,1
0,0,0,0,0.03311524,1
0,0,0,0,0.0047800564,1
0,0,1,0,0.8642917,1
0,0,1,0,0.45657685,0
0,0,0,0,0.0142609365,1
0,0,0,0,0.012266624,1
0,0,0,0,0.003315368,1
0,0,0,0,0.04229268,1
0,0,0,0,0.0033934,1
0,0,0,0,0.046425816,1
0,0,1,1,0.72086346,1
0,0,1,0,0.66439843,1
0,0,0,0,0.04652304,0
0,0,0,0,0.069764964,1
0,0,0,0,0.035882797,1
0,0,0,0,0.008287922,1
0,0,1,1,0.53270423,0
0,0,0,0,0.050858226,2
0,0,0,0,0.14905994,1
0,0,0,0,0.0033935355,1
0,0,0,0,0.041445795,1
0,0,0,0,0.07415312,0
0,0,1,1,0.98451257,1
0,0,0,0,0.08197083,0
0,0,0,0,0.00622351,2
0,0,0,0,0.08296749,1
0,0,1,0,0.59751195,1
0,0,0,0,0.045704667,1
0,0,0,0,0.007286925,1
0,0,0,0,0.018465381,2
0,0,1,1,0.90378606,1
0,0,0,0,0.010475391,1
0,0,0,0,0.006732944,1
0,0,1,0,0.95862114,0
0,0,0,0,0.011458233,0
0,0,0,0,0.01585899,1
0,0,0,0,0.016732436,2
0,0,0,0,0.03602747,2
0,0,0,0,0.05064782,1
0,0,0,0,0.22491105,0
0,0,0,0,0.004009752,1
0,0,0,0,0.0029013625,2
0,0,0,0,0.045887094,0
0,0,0,0,0.025977295,2
0,0,1,1,0.91472745,1
0,0,0,0,0.0472771,1
