sex,race,base,target,pred,split
0,0,1,0,0.9258032,1
0,0,1,0,0.6777715,2
0,0,0,0,0.20459355,1
0,0,0,0,0.1548137,0
0,0,0,0,0.79290295,0
0,0,0,0,0.5341205,2
0,0,0,0,0.34708008,0
0,0,0,0,0.49924856,2
0,0,1,0,0.43849897,1
0,0,1,0,0.89685005,1
0,0,0,0,0.0368436,1
0,0,0,0,0.08979092,0
0,0,1,1,0.91240305,0
0,0,0,0,0.09103279,0
0,0,0,0,0.63173777,1
0,0,0,0,0.5571643,1
0,0,0,0,0.20860642,1
0,0,0,0,0.26593283,2
0,0,0,0,0.62401754,1
0,0,1,0,0.20769782,0
0,0,0,0,0.11954252,1
0,0,0,0,0.011672171,2
0,0,0,0,0.33814323,1
0,0,1,0,0.9521578,1
0,0,0,0,0.31986475,1
0,0,1,0,0.62861305,1
0,0,0,0,0.36085263,0
0,0,0,0,0.02526818,1
0,0,1,0,0.2882416,0
0,0,1,1,0.6641912,1
0,0,0,0,0.06807942,1
0,0,1,0,0.58550125,1
0,0,0,0,0.0763221,0
0,0,0,0,0.023744361,0
0,0,0,1,0.5877028,1
0,0,1,0,0.4849975,1
0,0,1,0,0.42835003,1
0,0,0,0,0.102185026,2
0,0,0,0,0.37335217,1
0,0,0,0,0.103053585,1
0,0,0,0,0.010300374,0
0,0,0,0,0.35429,1
0,0,0,0,0.5835681,1
0,0,0,0,0.055154167,1
0,0,0,0,0.026681542,2
0,0,1,1,0.82723397,2
0,0,0,0,0.24889575,1
0,0,1,0,0.69651514,1
0,0,0,0,0.31145012,1
0,0,1,0,0.4745724,1
0,0,0,0,0.052557003,1
0,0,0,0,0.013076149,1
0,0,0,0,0.062468126,1
0,0,0,0,0.07781519,1
0,0,0,0,0.02246676,0
0,0,1,0,0.91344094,2
0,0,1,0,0.8521585,1
0,0,1,0,0.361227,0
0,0,0,0,0.114422746,0
0,0,0,0,0.32556906,1
0,0,1,1,0.56047934,1
0,0,0,0,0.09906379,1
0,0,0,0,0.14555918,0
0,0,1,0,0.5516693,1
0,0,0,0,0.313856,1
0,0,0,0,0.3261587,2
0,0,0,0,0.06841093,1
0,0,0,0,0.8026615,1
0,0,0,0,0.30701828,1
0,0,0,0,0.23543121,1
0,0,0,0,0.061399054,1
0,0,0,0,0.3595275,1
0,0,0,0,0.040085588,2
0,0,0,0,0.033447586,1
0,0,0,0,0.08822605,1
0,0,1,0,0.57278055,1
0,0,0,0,0.1197112,1
0,0,0,0,0.04570133,1
