sex,race,base,target,pred,split
0,0,0,1,0.61685914,1
0,0,0,1,0.72550285,2
0,0,0,0,0.08666745,1
0,0,0,0,0.030629057,1
0,0,0,1,0.2426525,0
0,0,0,0,0.12219738,1
0,0,0,0,0.088079885,1
0,0,0,0,0.17495354,1
0,0,0,0,0.033302743,1
0,0,0,1,0.7028328,0
0,0,0,0,0.030258274,1
0,0,0,0,0.026573008,1
0,0,1,1,0.69904554,2
0,0,0,0,0.0040029027,1
0,0,0,0,0.2713812,2
0,0,0,0,0.2169971,2
0,0,0,0,0.08493554,1
0,0,0,0,0.1253884,1
0,0,0,0,0.3875986,1
0,0,0,0,0.12598224,1
0,0,0,0,0.013208979,1
0,0,0,0,0.0005276725,1
0,0,0,0,0.048005812,0
0,0,0,1,0.88810575,2
0,0,0,0,0.046469122,1
0,0,0,0,0.14704823,1
0,0,0,1,0.06338432,1
0,0,0,0,0.013077343,1
0,0,0,0,0.065601446,1
0,0,1,1,0.14599839,0
0,0,0,0,0.03198394,0
0,0,0,1,0.27618933,2
0,0,0,0,0.011818883,0
0,0,0,0,0.008775251,2
0,0,1,1,0.84283787,2
0,0,0,0,0.047609746,1
0,0,0,1,0.07987017,0
0,0,0,0,0.011653907,0
0,0,0,0,0.04821607,0
0,0,0,0,0.033757966,2
0,0,0,0,0.00062895846,1
0,0,0,0,0.047661472,1
0,0,0,1,0.14095098,2
0,0,0,0,0.009338123,1
0,0,0,0,0.009078721,2
0,0,1,1,0.76348996,2
0,0,0,0,0.08762135,1
0,0,0,0,0.15128839,1
0,0,0,0,0.027941769,1
0,0,0,1,0.17438254,2
0,0,0,0,0.0034627155,1
0,0,0,0,0.0017928776,1
0,0,0,0,0.0031172554,1
0,0,0,0,0.009930341,0
0,0,0,0,0.0013559342,1
0,0,0,1,0.5507606,1
0,0,0,1,0.5365603,1
0,0,0,1,0.30048075,0
0,0,0,0,0.013894582,1
0,0,0,0,0.0754659,1
0,0,1,1,0.38172436,1
0,0,0,0,0.0032449053,2
0,0,0,0,0.040481295,1
0,0,0,0,0.032014303,1
0,0,0,0,0.14351766,2
0,0,0,0,0.14659259,2
0,0,0,0,0.026194526,0
0,0,0,1,0.5722849,1
0,0,0,0,0.042890027,1
0,0,0,0,0.027424598,1
0,0,0,0,0.03906096,2
0,0,0,1,0.19989356,1
0,0,0,0,0.017536385,2
0,0,0,0,0.007880911,1
0,0,0,0,0.0111380415,1
0,0,0,1,0.16208796,1
0,0,0,0,0.011573118,1
0,0,0,0,0.029442744,1
0,0,0,1,0.5099221,1
0,0,0,0,0.013782454,1
