sex,race,base,target,pred,split
0,0,0,1,8.15277e-08,1
0,0,0,0,8.931377e-09,1
0,0,0,0,1.52671e-05,1
0,0,0,0,2.5749014e-07,0
0,0,0,1,0.23444028,0
0,0,0,0,2.4375067e-08,1
0,0,0,0,8.278447e-07,1
0,0,0,0,0.0012005183,0
0,0,0,1,9.040545e-11,1
0,0,0,1,1.5812412e-07,1
0,0,0,0,1.0479412e-07,1
0,0,0,0,7.920431e-09,1
0,0,1,1,1.0,1
0,0,0,0,0.0005014194,0
0,0,0,0,1.2937471e-07,1
0,0,0,0,1.8821194e-06,1
0,0,0,1,1.4144337e-15,1
0,0,0,0,3.7569914e-10,1
0,0,0,0,1.4430783e-09,1
0,0,0,0,0.0003409391,0
0,0,0,0,1.1372427e-08,0
0,0,0,0,4.35002e-15,1
0,0,0,0,5.3938425e-06,0
0,0,0,1,2.8906666e-07,1
0,0,0,0,4.13989e-08,0
0,0,0,0,1.3914565e-07,1
0,0,0,1,6.609869e-10,0
0,0,0,0,1.4750419e-09,1
0,0,0,0,3.8290405e-13,1
0,0,1,1,0.99999917,1
0,0,0,0,1.8882922e-09,1
0,0,0,1,2.1646114e-09,1
0,0,0,1,1.2354305e-05,1
0,0,0,0,4.715839e-21,1
0,0,1,1,1.0,1
0,0,0,1,3.7920745e-07,1
0,0,0,0,4.5696465e-06,1
0,0,0,0,1.7204379e-09,1
0,0,0,0,1.4163414e-09,1
0,0,0,0,1.7955974e-09,0
0,0,0,0,2.2005687e-14,1
0,0,0,0,3.242765e-06,0
0,0,0,1,5.7774757e-12,1
0,0,0,0,1.3524407e-14,1
0,0,0,0,7.4252e-10,0
0,0,1,1,1.0,1
0,0,0,0,1.09168354e-07,1
0,0,0,1,8.22146e-06,1
0,0,0,0,3.4160155e-09,0
0,0,0,1,1.3383818e-05,1
0,0,0,0,7.319801e-12,0
0,0,0,0,3.695533e-08,0
0,0,0,0,7.3759824e-05,1
0,0,0,0,1.1409527e-13,1
0,0,0,0,3.0639553e-12,1
0,0,0,1,1.6719609e-07,1
0,0,0,1,2.4798417e-09,1
0,0,0,0,1.7941488e-06,0
0,0,0,0,6.095907e-06,0
0,0,0,0,1.5635617e-06,1
0,0,1,1,1.0,1
0,0,0,0,4.663051e-13,0
0,0,0,0,7.842847e-09,0
0,0,0,0,3.0495287e-06,1
0,0,0,0,1.2050422e-05,1
0,0,0,0,9.203051e-09,1
0,0,0,0,1.8047649e-07,1
0,0,0,0,1.5678215e-07,1
0,0,0,0,1.1346609e-06,1
0,0,0,0,2.2755435e-07,1
0,0,0,0,9.800947e-10,1
0,0,0,0,0.021514459,0
0,0,0,0,5.052639e-06,1
0,0,0,0,5.573015e-07,1
0,0,0,0,5.689101e-11,0
0,0,0,0,8.067475e-07,1
0,0,0,0,9.956321e-06,1
0,0,0,0,1.4505963e-08,0
0,0,0,1,0.97781223,0
0,0,0,0,2.810947e-08,1
0,0,0,0,9.052248e-10,0
0,0,0,0,3.7933014e-11,1
0,0,0,0,1.8673901e-12,1
0,0,0,1,1.7663399e-06,0
0,0,0,0,1.3522044e-06,1
0,0,0,0,1.6428216e-06,0
0,0,0,0,3.3712472e-06,1
0,0,0,0,5.202424e-14,1
0,0,0,0,1.5338366e-12,0
0,0,0,1,1.4748371e-08,1
0,0,0,1,9.626909e-08,1
0,0,0,0,1.0059684e-06,1
0,0,0,0,8.401225e-08,1
0,0,0,0,1.0754803e-07,0
0,0,0,0,2.388309e-09,1
0,0,0,0,1.3686446e-13,1
0,0,0,0,2.3996607e-09,1
0,0,0,0,6.788988e-07,1
0,0,0,0,2.4523206e-07,1
0,0,0,0,9.383155e-12,1
0,0,1,1,0.9999999,1
0,0,0,0,5.382235e-11,0
0,0,0,0,8.912709e-09,1
0,0,0,0,5.5137054e-08,1
0,0,0,1,1.2377901e-11,1
0,0,0,0,4.9149847e-08,0
0,0,0,0,1.1618765e-06,1
0,0,0,0,8.376105e-08,1
0,0,0,0,9.329017e-11,1
0,0,0,0,2.3779505e-05,1
0,0,0,1,2.1073387e-08,1
0,0,1,1,1.0,1
0,0,0,0,8.121178e-07,1
0,0,0,0,2.1883566e-09,0
0,0,0,0,8.5174656e-07,1
0,0,0,1,1.2992103e-08,1
0,0,0,0,1.1033107e-09,1
0,0,1,1,3.0359975e-06,0
0,0,0,0,2.400749e-10,1
0,0,0,0,1.3593732e-08,0
0,0,0,0,2.0025843e-12,0
0,0,0,0,1.9682382e-16,1
0,0,0,0,1.4808955e-06,1
0,0,1,1,0.7228683,0
0,0,0,0,9.0102514e-10,0
0,0,0,0,4.1503864e-07,1
0,0,0,0,8.321653e-10,1
0,0,0,0,2.488178e-06,0
0,0,0,0,1.2240247e-08,0
0,0,0,0,5.4714877e-05,0
0,0,0,0,1.8188551e-08,1
0,0,1,1,0.999691,0
0,0,0,0,1.8542551e-06,1
0,0,0,0,1.2509876e-09,1
0,0,0,1,1.4740245e-08,1
0,0,0,0,5.788206e-09,1
0,0,0,1,3.1610528e-12,1
0,0,0,0,1.8604828e-06,1
0,0,0,0,1.8912008e-09,1
0,0,0,1,3.388719e-10,1
0,0,0,1,2.5410257e-06,1
0,0,0,0,4.8037836e-09,1
0,0,0,0,2.9152103e-16,0
0,0,0,0,5.418763e-10,0
0,0,0,0,6.298086e-12,1
0,0,1,1,1.0,1
0,0,0,0,0.0005891212,0
0,0,0,0,2.0621285e-07,1
0,0,0,0,7.1618933e-07,1
0,0,0,0,4.772857e-06,1
0,0,0,0,1.1381669e-08,1
0,0,0,0,2.0219169e-08,1
0,0,0,0,3.2267053e-14,1
0,0,0,0,0.029524488,0
0,0,0,0,1.1789904e-13,1
0,0,0,0,5.856287e-14,0
0,0,0,1,4.4466517e-11,1
0,0,0,0,2.8064747e-11,0
0,0,0,0,1.7498998e-08,0
0,0,1,1,1.0,1
0,0,0,1,3.545868e-08,1
0,0,0,1,4.166866e-11,1
0,0,0,0,9.240278e-07,1
0,0,1,1,0.00031500656,0
0,0,0,0,5.9583245e-09,0
0,0,0,0,6.623485e-07,1
0,0,0,0,9.996503e-10,1
0,0,0,1,0.1083725,0
0,0,0,0,1.1862206e-08,1
