sex,race,base,target,pred,split
0,0,1,1,1.0,1
0,0,1,1,1.0,1
0,0,0,0,7.7059116e-07,1
0,0,0,0,0.00034951157,0
0,0,1,1,0.0053119203,0
0,0,0,0,3.0008591e-06,1
0,0,0,0,3.3293773e-08,1
0,0,0,0,3.6947688e-07,0
0,0,0,0,1.2829008e-09,1
0,0,1,1,1.0,1
0,0,0,0,1.0987452e-09,1
0,0,0,0,4.30454e-09,1
0,0,1,1,0.99999905,1
0,0,0,0,7.737346e-11,0
0,0,0,0,2.574024e-08,1
0,0,0,0,1.6644136e-06,1
0,0,0,0,8.744169e-10,1
0,0,0,0,4.810873e-08,1
0,0,0,0,1.2706685e-09,1
0,0,0,0,1.057747e-05,0
0,0,0,0,1.2517157e-07,0
0,0,0,0,1.3573221e-18,1
0,0,0,0,1.8589806e-05,0
0,0,1,0,1.0,1
0,0,0,0,1.6967742e-05,0
0,0,0,0,3.6067235e-13,1
0,0,1,0,0.025296533,0
0,0,0,0,1.7929841e-06,1
0,0,0,0,2.7461698e-07,1
0,0,1,1,0.9999988,1
0,0,0,0,3.1928734e-11,1
0,0,1,0,1.0,1
0,0,0,0,7.018731e-05,1
0,0,0,0,3.157446e-18,1
0,0,1,1,0.9999995,1
0,0,0,0,3.0299263e-06,1
0,0,1,0,0.9999994,1
0,0,0,0,4.8876686e-08,1
0,0,0,0,1.8334342e-07,1
0,0,0,0,3.154049e-08,0
0,0,0,0,2.529432e-13,1
0,0,0,0,0.0002449338,0
0,0,1,1,1.0,1
0,0,0,0,1.1931526e-12,1
0,0,0,0,5.8415225e-07,0
0,0,1,1,1.0,1
0,0,0,0,2.4321973e-09,1
0,0,0,1,9.538285e-06,1
0,0,0,0,3.9497576e-07,0
0,0,1,0,0.9999995,1
0,0,0,0,4.246462e-09,0
0,0,0,0,2.031789e-13,0
0,0,0,0,6.3234926e-05,1
0,0,0,0,8.8827173e-10,1
0,0,0,0,6.364283e-09,1
0,0,1,1,0.9999999,1
0,0,1,1,1.0,1
0,0,1,0,4.1858134e-06,0
0,0,0,0,6.446428e-05,0
0,0,0,0,1.0165042e-05,1
0,0,1,1,0.9999987,1
0,0,0,0,1.2077763e-09,0
0,0,0,0,2.905733e-07,0
0,0,0,1,3.72754e-05,1
0,0,0,0,7.753563e-06,1
0,0,0,0,7.8276665e-12,1
0,0,0,0,3.2601915e-06,1
0,0,1,0,0.9999999,1
0,0,0,0,1.2854399e-06,1
0,0,0,0,1.981815e-06,1
0,0,0,0,1.6751083e-09,1
0,0,1,1,0.12358381,0
0,0,0,0,3.4757903e-07,1
0,0,0,0,6.9858086e-10,1
0,0,0,0,9.813777e-14,0
0,0,1,1,0.9999995,1
0,0,0,0,1.8378787e-06,1
0,0,0,0,2.9642963e-05,0
0,0,1,0,0.572373,0
0,0,0,0,3.3916518e-08,1
0,0,0,0,8.889382e-09,0
0,0,0,0,3.1830698e-08,1
0,0,0,0,1.0758789e-10,1
0,0,0,0,1.023792e-05,0
0,0,0,0,1.1111347e-05,1
0,0,0,0,3.965507e-08,0
0,0,0,0,1.6856883e-06,1
0,0,0,0,3.7635273e-13,1
0,0,0,0,0.00052566075,0
0,0,1,1,1.0,1
0,0,0,1,3.5805883e-09,1
0,0,0,0,2.4784558e-07,1
0,0,0,0,9.03204e-09,1
0,0,1,0,0.00020983766,0
0,0,0,0,7.716237e-07,1
0,0,0,0,4.1572583e-12,1
0,0,0,0,4.61076e-06,1
0,0,0,0,1.3549176e-07,1
0,0,0,0,9.366121e-07,1
0,0,1,0,0.9999994,1
0,0,1,1,0.99999774,1
0,0,0,0,4.2894163e-10,0
0,0,0,0,2.1038525e-06,1
0,0,1,0,1.0,1
0,0,1,1,1.0,1
0,0,0,0,5.1871485e-09,0
0,0,0,0,5.318252e-06,1
0,0,0,0,9.909309e-06,1
0,0,0,0,1.6958951e-07,1
0,0,0,0,6.850272e-07,1
0,0,0,0,6.969831e-08,1
0,0,1,1,1.0,1
0,0,1,0,1.0,1
0,0,0,0,2.0313116e-10,0
0,0,0,0,9.557757e-07,1
0,0,0,0,4.9294428e-08,1
0,0,0,0,8.012607e-08,1
0,0,1,1,0.007199559,0
0,0,0,0,3.1546554e-09,1
0,0,0,0,0.05361978,0
0,0,0,0,4.5777607e-11,0
0,0,0,0,9.86071e-09,1
0,0,0,0,3.525665e-06,1
0,0,1,1,1.0,0
0,0,0,0,1.8498712e-06,0
0,0,0,0,1.734927e-06,1
0,0,0,0,6.637258e-10,1
0,0,1,0,5.5947792e-05,0
0,0,0,0,1.01356145e-05,0
0,0,0,0,3.812886e-07,0
0,0,0,0,9.896868e-09,1
0,0,1,1,1.0,0
0,0,0,0,1.7484823e-06,1
0,0,0,0,9.929144e-09,1
0,0,1,1,1.0,1
0,0,0,0,2.48799e-07,1
0,0,0,0,7.7792904e-13,1
0,0,0,0,2.881086e-06,1
0,0,0,0,7.439983e-11,1
0,0,0,0,1.7365636e-08,1
0,0,0,0,3.2649288e-07,1
0,0,0,0,1.6952178e-11,1
0,0,0,0,4.951892e-11,0
0,0,0,0,4.233396e-05,0
0,0,0,0,7.960539e-07,1
0,0,1,1,1.0,1
0,0,0,0,0.029177284,0
