sex,race,base,target,pred,split
0,0,1,1,1.0,1
0,0,1,1,1.0,1
0,0,0,0,8.98104e-08,1
0,0,0,0,7.0933154e-10,2
0,0,0,0,0.99997246,2
0,0,0,0,2.4517808e-06,1
0,0,0,0,5.0129955e-05,1
0,0,0,0,0.9914841,2
0,0,1,1,0.999997,1
0,0,1,1,1.0,1
0,0,0,0,5.1514633e-14,1
0,0,0,0,1.0401665e-08,1
0,0,1,1,1.0,1
0,0,0,0,1.0876367e-05,2
0,0,0,0,1.9532854e-07,1
0,0,0,0,1.6279819e-05,1
0,0,0,0,7.967619e-08,1
0,0,0,0,0.00013220702,0
0,0,0,0,0.00055919983,1
0,0,1,1,0.35157377,0
0,0,0,0,1.3906197e-06,1
0,0,0,0,1.6672018e-11,0
0,0,0,0,3.0810656e-07,1
0,0,1,1,1.0,1
0,0,0,0,0.000108868255,2
0,0,1,1,0.9999995,1
0,0,0,0,0.0013808683,0
0,0,0,0,2.116336e-13,1
0,0,1,1,0.00015621143,0
0,0,1,1,1.0,1
0,0,0,0,1.3259668e-09,2
0,0,1,1,0.9999999,1
0,0,0,0,4.693054e-11,2
0,0,0,0,1.441935e-11,1
0,0,0,0,1.2668968e-07,1
0,0,1,1,0.9999522,1
0,0,1,1,2.8884842e-05,0
0,0,0,0,9.335216e-10,2
0,0,0,0,1.1900004e-06,1
0,0,0,0,1.9624963e-07,2
0,0,0,0,1.6001856e-11,2
0,0,0,0,3.119463e-07,1
0,0,0,0,8.781717e-08,1
0,0,0,0,1.5990704e-09,2
0,0,0,0,4.9210445e-12,1
0,0,1,1,0.9999999,2
0,0,0,0,2.7137366e-09,1
0,0,1,1,0.9999999,1
0,0,0,0,3.1600039e-06,2
0,0,1,1,1.0,1
0,0,0,0,1.8012857e-08,0
0,0,0,0,2.4023817e-12,2
0,0,0,0,1.7192692e-10,1
0,0,0,0,2.6629645e-09,0
0,0,0,0,6.084884e-10,0
0,0,1,1,0.9999995,1
0,0,1,1,1.0,0
0,0,1,1,0.9999995,1
0,0,0,0,6.887204e-10,0
0,0,0,0,0.007515691,2
0,0,1,1,0.999998,1
0,0,0,0,1.8325653e-11,2
0,0,0,0,7.295507e-08,1
0,0,1,1,1.0,1
0,0,0,0,6.067187e-06,0
0,0,0,0,4.7810164e-07,1
0,0,0,0,1.170463e-07,0
0,0,0,0,0.9996394,0
0,0,0,0,2.2718638e-07,0
0,0,0,0,1.6951471e-05,2
0,0,0,0,3.4877064e-12,1
0,0,0,0,1.0466998e-05,1
0,0,0,0,6.679192e-10,1
0,0,0,0,9.743552e-11,2
0,0,0,0,7.850446e-10,1
0,0,1,1,0.9999862,0
0,0,0,0,0.00338378,0
0,0,0,0,5.04439e-11,0
0,0,1,1,1.0,1
0,0,0,0,1.0713314e-09,1
0,0,0,0,3.5060285e-08,1
0,0,0,0,5.1080393e-11,2
0,0,0,0,3.3868661e-09,1
0,0,1,1,1.5180437e-06,0
0,0,0,0,4.6738936e-05,0
0,0,0,0,9.027896e-11,0
0,0,0,0,5.5596005e-12,1
0,0,0,0,1.879134e-09,1
0,0,0,0,4.1254986e-11,1
0,0,1,1,0.99999976,1
0,0,0,0,2.3043002e-07,1
0,0,0,0,1.7148207e-06,1
0,0,0,0,5.1188042e-08,1
0,0,0,0,4.926219e-08,1
0,0,0,0,1.6448606e-08,2
0,0,0,0,2.6065031e-08,1
0,0,0,0,1.2800655e-09,1
0,0,0,0,7.47363e-08,1
0,0,1,1,0.9960504,2
0,0,1,1,0.9999988,1
0,0,1,1,1.0,1
0,0,0,0,6.405738e-09,1
0,0,0,0,5.7017298e-09,2
0,0,0,0,0.9999727,2
0,0,1,1,0.8234085,0
0,0,0,0,0.9345639,2
0,0,0,0,0.00024051742,2
0,0,0,0,7.4702946e-08,2
0,0,0,0,1.639702e-07,0
0,0,0,0,1.0069047e-09,2
0,0,0,0,3.6541195e-10,1
0,0,0,0,0.9998988,0
0,0,0,0,4.921373e-07,1
0,0,0,0,2.7215452e-11,1
0,0,1,1,0.99999785,1
0,0,0,0,9.9545796e-05,2
0,0,0,0,9.684652e-11,1
0,0,0,0,0.85391605,2
0,0,0,0,1.4141494e-09,1
0,0,0,0,8.957618e-06,0
0,0,0,0,1.650396e-14,1
0,0,1,1,4.75791e-08,0
0,0,0,0,0.00012406945,0
0,0,1,1,1.0,1
0,0,0,0,5.7061277e-07,1
0,0,0,0,1.594632e-10,0
0,0,0,0,1.182792e-06,1
0,0,0,0,4.9488495e-08,1
0,0,0,0,3.56716e-09,1
0,0,1,1,0.99969006,0
0,0,0,0,3.6276626e-06,1
0,0,1,1,1.0,1
0,0,1,1,1.9918232e-06,0
0,0,0,0,1.0224086e-08,1
0,0,1,1,1.0,2
0,0,1,1,0.9999994,1
0,0,0,0,2.9045666e-15,1
0,0,0,0,2.4395174e-06,1
0,0,0,0,4.8727102e-08,1
0,0,1,1,0.00010892983,0
0,0,0,0,2.716758e-07,1
0,0,0,0,2.1801536e-09,0
0,0,0,0,3.316006e-11,0
0,0,0,0,4.1464745e-11,1
0,0,0,0,5.1959706e-13,1
0,0,1,1,0.9999838,0
0,0,0,0,1.6413692e-08,1
0,0,1,1,0.99999595,1
