sex,race,base,target,pred,split
0,0,0,0,0.54181105,1
0,0,0,0,0.46791083,2
0,0,0,0,0.1014538,1
0,0,0,0,0.0265793,0
0,0,0,0,0.2829445,0
0,0,0,0,0.083997294,2
0,0,0,0,0.06775786,0
0,0,0,0,0.29346442,2
0,0,0,0,0.026996465,1
0,0,0,0,0.4861454,1
0,0,0,0,0.025626913,1
0,0,0,0,0.06304535,0
0,0,1,1,0.5996541,0
0,0,0,0,0.05616184,0
0,0,0,0,0.13903424,1
0,0,0,0,0.09239029,1
0,0,0,0,0.09331737,1
0,0,0,0,0.09183094,2
0,0,0,0,0.43411037,1
0,0,0,0,0.16589637,0
0,0,0,0,0.024778219,1
0,0,0,0,0.0031576394,2
0,0,0,0,0.08295103,1
0,0,0,0,0.66372633,1
0,0,0,0,0.034623686,1
0,0,0,0,0.07928281,1
0,0,0,0,0.015861826,0
0,0,0,0,0.011663631,1
0,0,0,0,0.08110241,0
0,0,1,1,0.4330946,1
0,0,0,0,0.028009407,1
0,0,0,0,0.14612599,1
0,0,0,0,0.024171868,0
0,0,0,0,0.0074490495,0
0,0,1,1,0.7022984,1
0,0,0,0,0.059673373,1
0,0,0,0,0.06977847,1
0,0,0,0,0.021323333,2
0,0,0,0,0.03884537,1
0,0,0,0,0.03670735,1
0,0,0,0,0.004691658,0
0,0,0,0,0.04291529,1
0,0,0,0,0.06418866,1
0,0,0,0,0.024235131,1
0,0,0,0,0.011829463,2
0,0,1,1,0.6953084,2
0,0,0,0,0.06460976,1
0,0,0,0,0.14347778,1
0,0,0,0,0.024703475,1
0,0,0,0,0.05765794,1
0,0,0,0,0.007325687,1
0,0,0,0,0.0063853157,1
0,0,0,0,0.004627673,1
0,0,0,0,0.020405881,1
0,0,0,0,0.002771055,0
0,0,0,0,0.594971,2
0,0,0,0,0.4727209,1
0,0,0,0,0.26131883,0
0,0,0,0,0.0989583,0
0,0,0,0,0.0687677,1
0,0,1,1,0.4565051,1
0,0,0,0,0.010495582,1
0,0,0,0,0.04900947,0
0,0,0,0,0.034107517,1
0,0,0,0,0.07505722,1
0,0,0,0,0.06469445,2
0,0,0,0,0.033913814,1
0,0,0,0,0.5529231,1
0,0,0,0,0.028247427,1
0,0,0,0,0.085006386,1
0,0,0,0,0.014007228,1
0,0,0,0,0.20822778,1
0,0,0,0,0.019020533,2
0,0,0,0,0.016395878,1
0,0,0,0,0.015772454,1
0,0,0,0,0.1575219,1
0,0,0,0,0.010556191,1
0,0,0,0,0.024666755,1
0,0,0,0,0.53704524,1
0,0,0,0,0.044996,2
0,0,0,0,0.0065905056,1
0,0,0,0,0.023646733,2
0,0,0,0,0.023089152,2
0,0,0,0,0.052890107,0
0,0,0,0,0.034594655,1
0,0,0,0,0.010137247,1
0,0,0,0,0.0065682493,2
0,0,0,0,0.030603306,1
0,0,0,0,0.032686617,1
0,0,0,0,0.43270448,0
0,0,0,0,0.057017464,0
0,0,0,0,0.11644163,1
0,0,0,0,0.13288458,1
0,0,0,0,0.22132678,0
0,0,0,0,0.012999383,0
0,0,0,0,0.043279078,1
0,0,0,0,0.19732574,1
0,0,0,0,0.038943917,1
0,0,0,0,0.104529046,0
0,0,0,0,0.022936568,0
0,0,1,1,0.6081121,2
0,0,0,0,0.010223959,2
0,0,0,0,0.027899342,0
0,0,0,0,0.3144784,1
0,0,0,0,0.101684734,2
0,0,0,0,0.027956504,1
0,0,0,0,0.035619684,1
0,0,0,0,0.00881917,0
0,0,0,0,0.022648577,2
0,0,0,0,0.023504134,1
0,0,0,0,0.04752723,0
0,0,1,1,0.4987385,2
0,0,0,0,0.31744644,1
0,0,0,0,0.05426527,1
0,0,0,0,0.06376089,1
0,0,0,0,0.024697099,0
0,0,0,0,0.02161559,2
0,0,1,1,0.35687238,1
0,0,0,0,0.03563338,1
0,0,0,0,0.07529482,0
0,0,0,0,0.0034530263,2
0,0,0,0,0.03009396,1
0,0,0,0,0.034922685,1
0,0,1,1,0.7654345,0
0,0,0,0,0.034389876,1
0,0,0,0,0.008182282,0
0,0,0,0,0.0719302,0
0,0,0,0,0.11923574,1
0,0,0,0,0.10038572,2
0,0,0,0,0.04461748,1
0,0,0,0,0.012497278,0
0,0,1,1,0.4592975,1
0,0,0,0,0.014404077,1
0,0,0,0,0.00809929,2
0,0,0,0,0.5061423,2
0,0,0,0,0.014028108,1
0,0,0,0,0.055836387,0
0,0,0,0,0.06950524,1
0,0,0,0,0.04354168,0
0,0,0,0,0.029370785,2
0,0,0,0,0.19448353,1
0,0,0,0,0.026111232,0
0,0,0,0,0.0039839726,1
0,0,0,0,0.019546302,1
0,0,0,0,0.014732474,1
0,0,1,1,0.40154955,1
0,0,0,0,0.06387229,1
0,0,0,0,0.06333618,2
0,0,0,0,0.18182038,1
0,0,0,0,0.022669641,1
0,0,0,0,0.03249896,1
0,0,0,0,0.053050004,1
0,0,0,0,0.007933095,1
0,0,0,0,0.022015108,1
0,0,0,0,0.06456772,1
0,0,0,0,0.01499395,1
0,0,0,0,0.4726083,1
0,0,0,0,0.05461013,0
0,0,0,0,0.015091292,1
0,0,1,1,0.518194,2
0,0,0,0,0.03701223,1
0,0,0,0,0.13756801,2
0,0,0,0,0.09495725,1
0,0,1,1,0.49959925,1
0,0,0,0,0.009534704,1
0,0,0,0,0.017842747,2
0,0,0,0,0.17918718,1
0,0,0,0,0.45638716,1
0,0,0,0,0.029251998,1
0,0,0,0,0.0134715075,2
0,0,0,0,0.15286066,1
0,0,0,0,0.16859435,1
0,0,0,0,0.03768088,1
0,0,0,0,0.053373605,1
0,0,0,0,0.0053478116,1
0,0,0,0,0.122387394,2
0,0,0,0,0.07202844,1
0,0,0,0,0.31062004,2
0,0,0,0,0.3356772,1
0,0,0,0,0.0697131,0
0,0,0,0,0.058111798,1
0,0,0,0,0.033649534,2
0,0,0,0,0.079692714,1
0,0,0,0,0.22925201,1
0,0,0,0,0.03012073,1
0,0,0,0,0.09438516,1
0,0,0,0,0.014047846,0
0,0,0,0,0.014412568,0
0,0,0,0,0.35951442,2
0,0,1,1,0.6569893,1
0,0,0,0,0.07751196,2
0,0,0,0,0.08677566,2
0,0,0,0,0.091956645,2
0,0,0,0,0.101921685,1
0,0,0,0,0.018515456,0
0,0,0,0,0.0171166,1
0,0,0,0,0.043810785,2
0,0,0,0,0.0147461025,2
0,0,0,0,0.055826247,1
0,0,1,1,0.46908686,1
0,0,1,1,0.6273297,0
0,0,0,0,0.03462236,0
0,0,0,0,0.063305564,1
0,0,0,0,0.04103002,0
