sex,race,base,target,pred,split
0,0,1,0,1.0,1
0,0,0,0,0.9996549,0
0,0,0,0,3.2791377e-06,1
0,0,0,0,2.895747e-09,1
0,0,1,0,1.0,1
0,0,0,0,8.108047e-08,1
0,0,0,0,0.0002771943,0
0,0,0,0,1.4389591e-08,1
0,0,0,0,6.1541454e-07,0
0,0,1,0,0.9776743,0
0,0,0,0,2.174183e-12,0
0,0,0,0,8.033725e-08,1
0,0,1,1,1.0,1
0,0,0,0,5.6401756e-08,0
0,0,0,0,2.3400531e-08,1
0,0,0,0,3.5969472e-06,1
0,0,1,0,9.903686e-09,0
0,0,0,0,5.665643e-08,1
0,0,0,0,1.3223854e-09,1
0,0,0,0,2.4013548e-06,1
0,0,0,0,3.202368e-08,1
0,0,0,0,1.3441935e-10,1
0,0,0,0,4.512284e-05,1
0,0,1,0,0.999401,0
0,0,0,0,1.3392301e-08,1
0,0,0,0,3.2219598e-09,0
0,0,1,0,1.0,1
0,0,0,0,4.3114642e-10,1
0,0,0,0,1.6583342e-06,0
0,0,0,1,6.547146e-06,1
0,0,0,0,4.5836035e-08,1
0,0,0,0,1.3754797e-10,1
0,0,0,0,3.2864884e-06,1
0,0,0,0,2.8718516e-10,0
0,0,1,1,1.0,1
0,0,0,0,5.3121306e-07,1
0,0,1,0,0.00018713961,0
0,0,0,0,9.086425e-11,1
0,0,0,0,6.3352905e-07,1
0,0,0,0,4.1995936e-08,1
0,0,0,0,1.450596e-12,1
0,0,0,0,2.6294362e-09,1
0,0,1,0,1.0,1
0,0,0,0,9.0201013e-07,0
0,0,0,0,1.14712606e-07,0
0,0,1,1,1.0,1
0,0,0,0,0.0014602474,0
0,0,0,0,5.098502e-06,1
0,0,0,0,2.8571004e-10,1
0,0,1,0,0.99999976,1
0,0,1,0,1.3214979e-09,0
0,0,0,0,3.393327e-12,1
0,0,0,0,4.768524e-05,1
0,0,0,0,1.191483e-09,0
0,0,0,0,1.8368093e-08,0
0,0,1,0,1.0,1
0,0,1,0,1.0,0
0,0,1,0,1.0,1
0,0,0,0,1.8733684e-07,1
0,0,0,0,4.7964768e-05,1
0,0,1,1,1.0,1
0,0,0,0,6.781554e-10,1
0,0,0,0,2.712983e-07,1
0,0,0,0,2.8531678e-05,1
0,0,0,0,0.0032766543,0
0,0,0,0,1.1768905e-08,1
0,0,0,0,6.2430047e-07,1
0,0,1,0,1.0,1
0,0,0,0,1.1375038e-06,1
0,0,0,0,8.7437905e-07,1
0,0,0,0,1.378444e-11,0
0,0,0,0,1.704808e-05,1
0,0,0,0,9.355675e-05,0
0,0,0,0,4.643493e-08,1
0,0,0,0,3.1700584e-10,1
0,0,1,0,1.0,1
0,0,0,0,1.0182168e-06,1
0,0,0,0,1.6733217e-06,1
0,0,1,0,1.0,0
0,0,0,0,9.500948e-09,1
0,0,0,0,3.7082974e-09,1
0,0,0,0,1.7150582e-09,1
0,0,0,0,9.3010916e-10,1
0,0,0,0,2.3118566e-05,1
0,0,0,0,1.5745989e-06,1
0,0,0,0,1.1351585e-05,1
0,0,0,0,2.7981121e-05,1
0,0,0,0,5.274027e-11,1
0,0,0,0,3.228694e-10,1
0,0,1,0,0.9453482,0
0,0,1,0,0.71958745,0
0,0,0,0,6.2678396e-07,1
0,0,0,0,3.2190212e-06,1
0,0,0,0,3.2291222e-08,1
0,0,0,0,1.1603657e-05,1
0,0,1,0,1.0,1
0,0,0,0,8.575598e-06,0
0,0,0,0,3.4090175e-07,1
0,0,1,0,1.0,1
0,0,0,0,3.9401266e-07,1
0,0,1,1,1.0,1
0,0,0,0,5.696305e-13,1
0,0,0,0,2.4536106e-05,1
0,0,0,0,1.1377659e-07,1
0,0,1,0,1.0,1
0,0,0,0,1.1115925e-05,0
0,0,0,0,1.4596265e-05,0
0,0,0,0,9.247012e-06,0
0,0,0,0,4.9004196e-08,1
0,0,0,0,2.2607533e-06,1
0,0,0,0,1.0090396e-07,1
0,0,1,1,1.0,0
0,0,1,0,0.9921102,0
0,0,0,0,3.9506152e-14,0
0,0,0,0,1.5836634e-06,1
0,0,0,0,6.1863017e-09,1
0,0,0,0,4.158589e-09,1
0,0,1,1,1.0,1
0,0,0,0,3.3669654e-08,0
0,0,0,0,1.947341e-07,1
