sex,race,base,target,pred,split
0,0,1,0,1.0,1
0,0,1,0,1.0,1
0,0,0,0,1.2548065e-05,1
0,0,0,0,8.125911e-07,0
0,0,1,0,0.9246339,0
0,0,0,0,2.5996073e-07,1
0,0,0,0,3.8255612e-07,1
0,0,0,0,6.9673183e-07,0
0,0,0,0,2.0505038e-09,1
0,0,1,0,1.0,1
0,0,0,0,1.6297089e-07,1
0,0,0,0,4.923445e-13,1
0,0,1,1,1.0,1
0,0,0,0,1.4569939e-07,0
0,0,0,0,3.3736633e-08,1
0,0,0,0,1.3519888e-05,1
0,0,0,0,2.9552325e-09,1
0,0,0,0,2.5880914e-14,1
0,0,0,0,3.1626482e-10,1
0,0,0,0,0.10863529,0
0,0,0,0,3.9000287e-09,0
0,0,0,0,1.3207678e-08,1
0,0,0,0,6.350087e-05,0
0,0,0,0,7.5938864e-08,1
0,0,0,0,2.8527891e-09,0
0,0,0,0,4.799286e-13,1
0,0,0,0,0.9919516,0
0,0,0,0,8.094838e-11,1
0,0,0,0,1.1749189e-12,1
0,0,1,1,0.99999976,1
0,0,0,0,1.3927329e-12,1
0,0,0,0,2.1261853e-08,1
0,0,0,0,6.495229e-06,1
0,0,0,0,7.1568756e-10,1
0,0,1,1,1.0,1
0,0,0,0,2.8052435e-07,1
0,0,0,0,4.5863767e-06,1
0,0,0,0,5.785711e-09,1
0,0,0,0,3.7078682e-06,1
0,0,0,0,9.351451e-10,0
0,0,0,0,4.967375e-12,1
0,0,0,0,0.007840517,0
0,0,1,0,1.0,1
0,0,0,0,1.0638684e-09,1
0,0,0,0,2.8847236e-07,0
0,0,1,1,1.0,1
0,0,0,0,6.7353085e-08,1
0,0,1,0,1.0,1
0,0,0,0,4.6101893e-11,0
0,0,0,0,3.552456e-05,1
0,0,0,0,8.778024e-10,0
0,0,0,0,9.366812e-08,0
0,0,0,0,0.00014950032,1
0,0,0,0,7.3419e-10,1
0,0,0,0,8.8956685e-06,1
0,0,1,0,1.0,1
0,0,1,0,1.0,1
0,0,0,0,0.00014682682,0
0,0,0,0,0.0004516039,0
0,0,0,0,1.1047265e-05,1
0,0,1,1,0.9999999,1
0,0,0,0,2.5083407e-05,0
0,0,0,0,1.2607836e-11,0
0,0,1,0,0.9999999,1
0,0,0,0,1.311497e-05,1
0,0,0,0,5.049969e-09,1
0,0,0,0,1.0870453e-06,1
0,0,0,0,2.805848e-07,1
0,0,0,0,2.7436712e-05,1
0,0,0,0,1.0599664e-05,1
0,0,0,0,9.415511e-09,1
0,0,1,0,0.8286193,0
0,0,0,0,4.3789865e-09,1
0,0,0,0,3.6004175e-11,1
0,0,0,0,1.3959835e-11,0
0,0,1,0,1.0,1
0,0,0,0,1.8152845e-05,1
0,0,0,0,0.0011695087,0
0,0,0,0,0.63293666,0
0,0,0,0,1.2138703e-06,1
0,0,0,0,1.3455133e-08,0
0,0,0,0,1.33632385e-08,1
0,0,0,0,4.444528e-09,1
0,0,0,0,2.374479e-05,0
0,0,0,0,5.4210404e-06,1
0,0,0,0,1.4358494e-06,0
0,0,0,0,1.3146026e-05,1
0,0,0,0,3.9800314e-09,1
0,0,0,0,4.0186893e-07,0
0,0,1,0,1.0,1
0,0,1,0,1.0,1
0,0,0,0,3.312372e-06,1
0,0,0,0,2.0177528e-07,1
0,0,0,0,0.68746316,0
0,0,0,0,5.4576554e-07,1
0,0,0,0,3.6854636e-10,1
0,0,0,0,1.8950752e-09,1
0,0,0,0,3.3606266e-08,1
0,0,0,0,9.243178e-09,1
0,0,0,0,3.2558075e-06,1
0,0,1,1,0.9999999,1
0,0,0,0,2.653255e-07,0
0,0,0,0,4.880719e-07,1
0,0,0,0,4.574258e-08,1
0,0,1,0,1.0,1
0,0,0,0,2.4331568e-05,0
0,0,0,0,1.7496951e-06,1
0,0,0,0,4.4593025e-06,1
0,0,0,0,6.0522236e-09,1
0,0,0,0,2.2417647e-07,1
0,0,0,0,2.1379131e-08,1
0,0,1,1,1.0,1
0,0,0,0,1.652794e-06,1
0,0,0,0,9.897794e-09,0
0,0,0,0,1.9767053e-06,1
0,0,0,0,1.6406139e-07,1
0,0,0,0,1.6425296e-10,1
0,0,1,1,0.2627483,0
0,0,0,0,2.7242175e-09,1
0,0,0,0,1.4634241e-08,0
0,0,0,0,5.2277713e-13,0
0,0,0,0,9.0813315e-11,1
0,0,0,0,1.4801232e-06,1
0,0,1,1,1.0,0
0,0,0,0,5.604122e-09,0
0,0,0,0,7.7329076e-07,1
0,0,0,0,4.3670317e-10,1
0,0,0,0,8.175537e-08,0
0,0,0,0,8.35178e-06,0
0,0,0,0,2.1296742e-05,0
0,0,0,0,2.7818892e-06,1
0,0,1,1,0.99996483,0
0,0,0,0,3.082497e-07,1
0,0,0,0,2.671982e-07,1
0,0,1,0,1.0,1
0,0,0,0,5.270475e-07,1
0,0,0,0,7.817581e-12,1
0,0,0,0,2.3898563e-06,1
0,0,0,0,4.7036014e-11,1
0,0,0,0,1.1433197e-07,1
0,0,0,0,4.1009102e-07,1
0,0,0,0,6.409016e-08,1
0,0,0,0,1.5206561e-07,0
0,0,0,0,0.112773076,0
0,0,0,0,1.9600246e-10,1
0,0,1,1,1.0,1
0,0,0,0,0.0007849285,0
0,0,0,0,4.318953e-06,1
0,0,1,0,1.0,1
0,0,0,0,8.07521e-06,1
0,0,0,0,2.4125975e-05,1
0,0,0,0,2.200163e-09,1
0,0,0,0,3.9845488e-10,1
0,0,1,0,0.002206305,0
