sex,race,base,target,pred,split
0,0,1,1,1.0,1
0,0,1,0,0.99999607,0
0,0,0,0,1.2205647e-06,1
0,0,0,0,4.576305e-07,1
0,0,1,1,0.9999999,1
0,0,0,0,1.0234642e-06,1
0,0,0,0,1.3380066e-05,0
0,0,0,0,2.210827e-09,1
0,0,0,0,1.0269462e-09,0
0,0,1,1,0.99850106,0
0,0,0,0,3.2681722e-11,0
0,0,0,0,4.187547e-08,1
0,0,1,1,0.9999999,1
0,0,0,0,9.810817e-11,0
0,0,0,0,4.368692e-09,1
0,0,0,0,3.3710722e-07,1
0,0,0,1,7.485356e-12,0
0,0,0,0,8.114603e-09,1
0,0,0,0,7.970397e-09,1
0,0,0,0,3.2790402e-09,1
0,0,0,0,4.031527e-09,1
0,0,0,0,8.589856e-21,1
0,0,0,0,3.708871e-05,1
0,0,1,1,1.0,0
0,0,0,0,4.6314053e-10,1
0,0,0,0,1.2673468e-14,0
0,0,1,1,1.0,1
0,0,0,0,4.085109e-07,1
0,0,0,0,1.0858622e-08,0
0,0,1,0,0.9999987,1
0,0,0,0,4.4189097e-08,1
0,0,1,0,1.0,1
0,0,0,0,1.6889774e-06,1
0,0,0,0,1.2963212e-20,0
0,0,1,1,1.0,1
0,0,0,0,2.6912952e-07,1
0,0,1,1,0.0009548113,0
0,0,0,0,3.0242984e-09,1
0,0,0,0,3.1923548e-07,1
0,0,0,0,1.15054095e-11,1
0,0,0,0,2.4531774e-16,1
0,0,0,0,4.119112e-08,1
0,0,1,1,1.0,1
0,0,0,0,2.3862647e-09,0
0,0,0,0,7.73282e-06,0
0,0,1,1,1.0,1
0,0,0,0,3.9748894e-08,0
0,0,0,0,1.5052328e-05,1
0,0,0,0,2.2089868e-11,1
0,0,1,1,0.9999918,1
0,0,0,1,1.0623877e-10,0
0,0,0,0,1.4451709e-10,1
0,0,0,0,7.2591785e-05,1
0,0,0,0,1.5323513e-08,0
0,0,0,0,2.0245262e-11,0
0,0,1,1,1.0,1
0,0,1,1,1.0,0
0,0,1,1,0.99999976,1
0,0,0,0,2.284773e-06,1
0,0,0,0,2.111525e-06,1
0,0,1,1,1.0,1
0,0,0,0,7.507938e-11,1
0,0,0,0,1.817673e-07,1
0,0,0,0,1.2673595e-05,1
0,0,0,0,2.5969388e-05,0
0,0,0,0,1.1369954e-08,1
