sex,race,base,target,pred,split
0,0,1,1,0.85845804,1
0,0,1,1,0.6666598,2
0,0,0,0,0.14515814,1
0,0,0,0,0.05663654,1
0,0,0,1,0.7771394,0
0,0,0,0,0.37253296,1
0,0,0,0,0.27988958,1
0,0,0,0,0.50148886,1
0,0,1,0,0.29488626,1
0,0,1,1,0.8876139,0
0,0,0,0,0.020397456,1
0,0,0,0,0.05878451,1
0,0,1,1,0.8555146,2
0,0,0,0,0.05658758,1
0,0,0,0,0.8352826,2
0,0,0,0,0.48268825,2
0,0,0,0,0.22177586,1
0,0,0,0,0.17633061,1
0,0,0,0,0.61173487,1
0,0,1,0,0.44973844,1
0,0,0,0,0.082845986,1
0,0,0,0,0.0084099155,1
0,0,0,0,0.5180453,0
0,0,1,1,0.9407131,2
0,0,0,0,0.22609985,1
0,0,1,0,0.6379869,1
0,0,0,1,0.22548935,1
0,0,0,0,0.009472881,1
0,0,1,0,0.46856204,1
0,0,1,1,0.70010203,0
0,0,0,0,0.052454833,0
0,0,1,1,0.58291936,2
0,0,0,0,0.06645613,0
0,0,0,0,0.019848935,2
0,0,0,1,0.8696882,2
0,0,1,0,0.47432348,1
0,0,1,1,0.233031,0
0,0,0,0,0.051878292,0
0,0,0,0,0.3573154,0
0,0,0,0,0.14451751,2
0,0,0,0,0.005271473,1
0,0,0,0,0.2958545,1
0,0,0,1,0.77193314,2
0,0,0,0,0.07709664,1
0,0,0,0,0.025086045,2
0,0,1,1,0.86907417,2
0,0,0,0,0.3792452,1
0,0,1,0,0.4883859,1
0,0,0,0,0.1961266,1
0,0,1,1,0.3643581,2
0,0,0,0,0.035653885,1
0,0,0,0,0.0099561205,1
0,0,0,0,0.013945294,1
0,0,0,0,0.06570003,0
0,0,0,0,0.010556375,1
0,0,1,1,0.81857336,1
0,0,1,1,0.89431363,1
0,0,1,1,0.42093876,0
0,0,0,0,0.10083478,1
0,0,0,0,0.36861265,1
0,0,1,1,0.5675908,1
0,0,0,0,0.11305079,2
0,0,0,0,0.12781094,1
0,0,1,0,0.54892886,1
0,0,0,0,0.32451764,2
0,0,0,0,0.3409467,2
0,0,0,0,0.06209574,0
0,0,0,1,0.8364807,1
0,0,0,0,0.26144484,1
0,0,0,0,0.31999433,1
0,0,0,0,0.023824124,2
0,0,0,1,0.37776366,1
0,0,0,0,0.0436335,2
0,0,0,0,0.022627635,1
0,0,0,0,0.07056065,1
0,0,1,1,0.7777576,1
0,0,0,0,0.04433077,1
0,0,0,0,0.058498148,1
0,0,1,1,0.8335925,1
0,0,0,0,0.119598605,1
0,0,0,0,0.08290715,1
0,0,0,0,0.055776726,1
0,0,0,0,0.09040542,1
0,0,1,0,0.38845393,1
0,0,0,0,0.24530038,1
0,0,0,0,0.045151684,2
0,0,0,0,0.009790382,1
0,0,0,0,0.08087443,0
0,0,0,0,0.10791773,2
0,0,1,1,0.81203836,1
0,0,0,0,0.18631625,1
0,0,0,0,0.36659935,1
0,0,0,0,0.32650775,1
0,0,0,1,0.28216466,1
0,0,0,0,0.033596803,1
0,0,0,0,0.110618375,2
0,0,0,0,0.26212516,1
0,0,0,0,0.24306357,1
0,0,1,0,0.5605403,0
0,0,1,1,0.4206033,1
0,0,1,1,0.92805487,1
0,0,0,0,0.024072364,1
0,0,0,0,0.10340959,1
0,0,0,1,0.8331775,1
0,0,1,1,0.81189626,0
0,0,0,0,0.1815957,1
0,0,0,0,0.21652299,1
0,0,0,0,0.045783166,1
0,0,0,0,0.24893208,1
0,0,0,0,0.042208362,1
0,0,0,0,0.15924358,1
0,0,0,1,0.6583424,1
0,0,0,1,0.5329567,1
0,0,0,0,0.13261034,0
0,0,1,0,0.5186602,1
0,0,0,0,0.2660475,1
0,0,0,0,0.054438196,1
0,0,0,1,0.63119906,0
0,0,0,0,0.13114548,2
0,0,0,0,0.16082932,1
0,0,0,0,0.0062615564,1
0,0,1,0,0.3040429,1
0,0,0,0,0.27245596,0
0,0,1,1,0.9794445,1
0,0,0,0,0.3327495,0
0,0,0,0,0.082549594,2
0,0,0,0,0.33689734,1
0,0,0,1,0.25268528,1
0,0,0,0,0.23202264,1
0,0,1,0,0.24103683,1
0,0,0,0,0.2580759,2
0,0,1,1,0.80267096,1
0,0,1,0,0.3105194,1
0,0,0,0,0.01883993,1
0,0,1,1,0.9393742,0
0,0,1,0,0.16889921,0
0,0,0,0,0.04319617,1
0,0,0,0,0.058988385,2
0,0,0,0,0.11685209,2
0,0,1,0,0.33867037,1
0,0,0,0,0.40523362,0
0,0,0,0,0.038383845,1
0,0,0,0,0.03315149,2
0,0,0,0,0.14569452,0
0,0,0,0,0.09221478,2
0,0,1,1,0.8088827,1
0,0,0,0,0.18144584,1
0,0,1,0,0.4555595,1
0,0,1,1,0.1727198,0
0,0,1,0,0.25481802,0
0,0,0,0,0.38395953,1
0,0,0,0,0.15182507,1
0,0,0,0,0.032653335,0
0,0,1,0,0.46053186,1
0,0,0,0,0.15673368,2
0,0,0,0,0.07382422,1
0,0,1,1,0.8850636,2
0,0,1,0,0.25657532,1
0,0,0,0,0.062478766,2
0,0,1,1,0.85237443,2
0,0,1,0,0.49128196,1
0,0,1,1,0.79936135,2
0,0,0,0,0.26246768,0
0,0,1,0,0.84108293,1
0,0,0,0,0.093905,1
0,0,0,0,0.018809844,1
0,0,1,0,0.5755914,1
0,0,1,1,0.8740486,2
0,0,0,0,0.1749423,1
0,0,0,0,0.08835144,1
0,0,1,1,0.6955412,0
0,0,0,1,0.4308482,1
0,0,1,0,0.34295657,1
0,0,0,0,0.07487717,0
0,0,0,0,0.009818909,1
0,0,0,0,0.25991786,1
0,0,1,1,0.35013822,1
0,0,0,0,0.55416286,1
0,0,0,0,0.6310028,1
0,0,0,0,0.15296096,1
0,0,0,0,0.268397,1
0,0,0,0,0.18038855,1
0,0,0,0,0.62426007,0
0,0,0,0,0.57284534,1
0,0,0,0,0.07249611,1
0,0,0,0,0.422078,2
0,0,0,0,0.10134584,1
0,0,0,0,0.051991962,1
0,0,1,1,0.67486876,0
0,0,1,1,0.9109707,2
0,0,0,1,0.22358966,0
0,0,0,0,0.2848839,1
0,0,0,0,0.5493893,0
0,0,0,0,0.13841347,1
0,0,0,0,0.055027217,1
0,0,0,0,0.02900872,0
0,0,0,0,0.22856869,1
0,0,0,0,0.1144216,1
0,0,0,0,0.21465649,1
0,0,1,1,0.9108064,1
0,0,1,1,0.9333137,1
0,0,0,0,0.18264784,1
0,0,0,0,0.2036393,2
0,0,1,0,0.28146976,0
0,0,0,0,0.42602614,1
0,0,1,0,0.7101644,1
0,0,0,0,0.13532506,2
0,0,0,0,0.07128642,1
0,0,0,0,0.11385545,1
0,0,0,0,0.20514871,1
0,0,1,0,0.20301427,0
0,0,0,0,0.108298965,1
0,0,0,0,0.24721391,1
0,0,1,0,0.5186345,1
0,0,0,0,0.19269322,0
0,0,1,1,0.6689527,1
0,0,0,1,0.057664443,1
0,0,1,1,0.573578,0
0,0,0,0,0.7422262,0
0,0,0,0,0.24131799,1
0,0,0,0,0.085519925,2
0,0,1,1,0.7672434,2
0,0,1,1,0.86381763,1
0,0,0,0,0.3915453,0
0,0,0,0,0.026842725,0
0,0,1,1,0.84323853,1
0,0,0,0,0.4732991,1
0,0,0,0,0.05508522,2
0,0,0,0,0.2555274,1
0,0,1,1,0.7332762,1
0,0,0,0,0.3863776,2
0,0,1,1,0.76624835,1
0,0,0,0,0.09759632,1
0,0,1,1,0.878294,1
