sex,race,base,target,pred,split
0,0,1,1,1.0,1
0,0,0,1,1.2361145e-08,1
0,0,0,0,4.8831957e-06,1
0,0,0,0,0.000103705665,0
0,0,1,1,0.0014110758,0
0,0,0,0,2.625369e-06,1
0,0,0,0,1.5533881e-06,1
0,0,0,0,0.0009773806,0
0,0,1,0,1.0,1
0,0,1,1,1.0,1
0,0,0,0,3.3247634e-08,1
0,0,0,0,1.1564626e-07,1
0,0,1,1,1.0,1
0,0,0,0,1.0328979e-06,0
0,0,0,0,1.0984702e-06,1
0,0,0,0,2.0736465e-05,1
0,0,1,0,1.0,1
0,0,0,0,3.756294e-06,1
0,0,0,0,5.8680335e-08,1
0,0,0,0,0.00324075,0
0,0,0,0,1.3158955e-06,0
0,0,0,0,1.1895931e-10,1
0,0,0,0,0.004810693,0
0,0,1,0,0.9999994,1
0,0,0,0,1.6914775e-06,0
0,0,0,0,8.25583e-08,1
0,0,1,0,0.0014974389,0
0,0,0,0,2.449807e-08,1
0,0,0,0,9.159822e-06,1
0,0,1,1,0.9999963,1
0,0,0,0,6.298952e-08,1
0,0,1,0,1.0,1
0,0,1,0,0.9999964,1
0,0,0,0,2.8389593e-12,1
0,0,1,1,1.0,1
0,0,1,0,0.9936196,1
0,0,0,0,2.9190389e-05,1
0,0,0,0,6.0929274e-08,1
0,0,0,0,4.443316e-06,1
0,0,0,0,0.0005574559,0
0,0,0,0,4.661598e-11,1
0,0,0,0,0.03320538,0
0,0,1,1,1.0,1
0,0,0,0,4.6020343e-08,1
0,0,0,0,0.38736188,0
0,0,1,1,0.99999976,1
0,0,0,0,0.00013652598,1
0,0,1,1,0.9999993,1
0,0,0,0,0.042651847,0
0,0,1,0,0.99999547,1
0,0,0,0,4.012098e-06,0
0,0,0,0,3.2772018e-09,0
0,0,0,0,0.0006523168,1
0,0,0,0,3.5074577e-06,1
0,0,0,0,1.0778942e-05,1
0,0,1,1,1.0,1
0,0,1,1,1.0,1
0,0,0,0,3.0323803e-05,0
0,0,0,0,0.002395298,0
0,0,0,0,3.652609e-05,1
0,0,1,1,0.9999989,1
0,0,0,0,0.009452684,0
0,0,0,0,0.000117494375,0
0,0,0,1,0.00012004692,1
